"movieId","title","genres"
124507,Journey to the Center of the Earth (1989),Боевик|Детский|Фэнтези|Научная фантастика
124531,The Last of the Finest (1990),(no genres listed)
124533,Tarzan's Greatest Adventure (1959),Приключения
124537,Lifeguard (1976),Комедия|Драма
124544,Perfume (2001),Комедия|Драма
124550,Monday Night Mayhem (2002),Драма
124562,Illegal (2011),Драма
124607,One Night of Love (1934),Романтика
124611,Great Day in the Morning (1956),Вестерн
124627,The Smiling Ghost (1941),Комедия|Мистика
124639,Onionhead (1958),(no genres listed)
124647,Spark: A Burning Man Story (2013),Боевик|Документальный|Драма
124657,There's Always A Woman (1938),Комедия|Мистика
124691,Hollidaysburg (2014),Комедия
124693,Hell's Highway (1932),Криминал|Драма
124713,Sea Wife (1957),Драма|Романтика
124721,The Front (2010),Криминал|Драма|Мистика
124725,The Big Cube (1969),Мистика|Триллер
124735,Love Bites (1993),Комедия|Романтика
124751,The Mysterious Island (1973),Приключения|Научная фантастика
124765,"Mysterious Island, The (1929)",(no genres listed)
124769,Stolen Face (1952),Триллер
124775,The Lost Squadron (1932),(no genres listed)
124779,Home of the Brave (1949),Драма
124793,The Crowded Sky (1960),Боевик|Приключения|Драма
124807,Jay-Z: Made in America (2013),Документальный
124819,Midnight Crossing (1988),Мистика|Триллер
124825,Snake and Mongoose (2013),Драма
124841,Special Mission Lady Chaplin (1966),Боевик|Приключения
124843,From the Orient with Fury (1965),Боевик|Приключения|Комедия
124851,Delirium (2014),Приключения|Романтика|Научная фантастика
124853,Why Man Creates (1968),Анимация|Документальный
124855,Moon Zero Two (1969),Научная фантастика
124857,Deception (2013),Боевик
124859,The Gambler (2014),Криминал|Драма|Триллер
124861,Dinosaur 13 (2014),Приключения|Документальный|Драма|Триллер
124867,Justice League: Throne of Atlantis (2015),Боевик|Анимация
124869,Jay And Silent Bob's Super Groovy Cartoon Movie (2013),(no genres listed)
124871,Love and Other Troubles (2012),Комедия|Романтика
124889,The Adventures of Tom Thumb & Thumbelina (2002),Анимация
124919,The Wind in the Willows (1995),Приключения|Анимация|Детский|Комедия
124943,Murder on a Honeymoon (1935),Комедия|Мистика
124963,House Party: Tonight's the Night (2013),(no genres listed)
124965,Miracles (1986),Комедия
124971,This Woman Is Dangerous (1952),Криминал|Драма
124983,Impy's Island (2006),Анимация|Детский|Фэнтези
125005,This Could Be The Night (1957),Комедия
125065,The Fuller Brush Girl (1950),Комедия
125077,Eddie Izzard: Force Majeure Live (2013),Комедия
125079,Sittin' on a Backyard Fence (1933),(no genres listed)
125081,Mars (1968),Документальный|Научная фантастика
125085,Killer Holiday (2013),Ужасы|Триллер
125091,The Feminine Touch (1941),(no genres listed)
125095,Topaze (1933),Комедия|Драма
125133,Prairie Fever (2008),Боевик|Вестерн
125155,The Pee-Wee Herman Show on Broadway (2011),Комедия
125159,Safety Patrol (1998),(no genres listed)
125169,Shadows Over Chinatown (1946),Комедия|Криминал|Мистика|Триллер
125173,Tom Sawyer (2011),Приключения
125183,Venus and Serena (2012),Документальный
125207,The Prisoner (1955),Драма
125213,Red Heat (1985),Триллер
125223,The Woman on Pier 13 (1949),Драма|Триллер
125237,The Learning Tree (1969),Драма
125241,The Next Voice You Hear.... (1950),Драма
125263,The Burglar (1957),Криминал|Драма
125267,The Bride Wore Red (1937),Комедия|Драма|Романтика
125271,The Roots of Heaven (1958),Приключения|Драма
125277,Station West (1948),Боевик|Мистика|Романтика|Вестерн
125305,Opposing Force (1986),(no genres listed)
125345,Un Piede in paradiso (1991),Комедия
125353,In the Line of Duty: The F.B.I. Murders (1988),Боевик|Криминал|Драма
125359,Lovesick (1983),Комедия|Фэнтези|Романтика
125381,Silent Partner (2005),Боевик|Мистика|Триллер
125385,Trust Me (2010),(no genres listed)
125387,Hail Caesar (1994),Комедия
125397,The Virginian (1946),Романтика|Вестерн
125399,The Story of Alexander Graham Bell (1939),Драма
125405,Hot Saturday (1932),Драма
125417,Stars and Stripes Forever (1952),Драма
125429,Johnny Skidmarks (1998),Криминал|Драма|Мистика|Триллер
125455,Something of Value (1957),Драма
125471,Way... Way Out (1966),Комедия|Научная фантастика
125481,In Cold Blood (1996),Криминал
125483,Week-End at the Waldorf (1945),Комедия|Драма|Романтика
125499,The Trap (1946),Криминал|Мистика|Триллер
125507,The Tunnel of Love (1958),Комедия|Романтика
125509,Razortooth (2007),Боевик|Ужасы|Научная фантастика|Триллер
125517,The D.I. (1957),Драма
125521,Walking Tall Part II (1975),Боевик|Приключения|Криминал|Драма
125523,Time Limit (1957),Драма|Мистика|Военный
125531,Fun on a Weekend (1947),(no genres listed)
125533,Almost 18 (2012),Комедия|Драма
125535,Fist of Jesus (2012),(no genres listed)
125537,Print the Legend (2014),Документальный
125539,He Who Dares (2014),Боевик
125543,Against The Sun (2015),Приключения
125545,The Divine Move (2014),Боевик|Криминал|Драма
125555,Bowery at Midnight (1942),Боевик|Комедия|Ужасы
125563,Tasting Menu (2014),Комедия
125565,Night Will Fall (2014),Документальный
125569,The Amazing Catfish (2013),Комедия|Драма
125571,The Court-Martial of Jackie Robinson,(no genres listed)
125574,The Perils of Pauline (1967),(no genres listed)
125596,Parade (1974),Детский|Комедия
125599,Always for Pleasure (1978),(no genres listed)
125601,Port of Flowers (1943),(no genres listed)
125603,The Living Magoroku (1943),(no genres listed)
125605,Jubilation Street (1943),(no genres listed)
125607,The Army (1944),Драма
125609,Morning for the Osone Family (1946),(no genres listed)
125623,That Night's Wife (1930),Драма
125628,Citizen Koch (2013),Документальный
125630,We Still Kill the Old Way (2014),Криминал
125632,In Our Garden,(no genres listed)
125634,Giuseppe Makes a Movie (2014),Документальный
125636,Youth of the Son (1952),Драма
125638,The Arrival of Wang (2012),Мистика|Научная фантастика|Триллер
125640,Walker (2012),(no genres listed)
125642,One Step Ahead of My Shadow (1933),(no genres listed)
125644,Amuck! (1972),Драма|Ужасы|Мистика
125646,Lad: A Dog (1962),(no genres listed)
125652,Season For Assassins (1975),(no genres listed)
125656,"Another Day, Another Time: Celebrating the Music of Inside Llewyn Davis (2013)",Документальный
125658,Margaret (2009),Комедия|Драма|Романтика
125661,Paper Planes (2015),Детский
125782,Body Fat Index of Love (2012),Комедия
125786,Burning Blue (2013),Драма|Романтика|Военный
125854,The Diary of Anne Frank (1980),Драма
125864,Red Ensign (1934),(no genres listed)
125868,"Aquí llega Condemor, el pecador de la pradera (1996)",Комедия|Вестерн
125872,El asombroso mundo de Borjamari y Pocholo (2004),(no genres listed)
125876,FBI: Frikis buscan incordiar (2004),(no genres listed)
125878,Isi & Disi: Amor a lo bestia (2004),(no genres listed)
125882,Red Salute (1935),Комедия|Романтика
125884,The Case of the Curious Bride (1935),Комедия|Криминал|Драма|Мистика
125886,The Case of the Lucky Legs (1935),Комедия|Криминал|Мистика
125888,La Bandera (1935),(no genres listed)
125894,Doubting Thomas (1935),Комедия
125898,The Phantom Light (1935),Мистика|Триллер
125902,Seven Alone (1974),Детский|Драма
125904,Pretty Cool (2001),Боевик|Комедия|Триллер
125908,Time in the Minors (2010),(no genres listed)
125910,Stars Above (2012),(no genres listed)
125912,Not Another Happy Ending (2013),Комедия|Драма|Романтика
125914,Mortdecai (2015),Приключения|Комедия
125916,Fifty Shades of Grey (2015),Драма
